Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2019,2,PARIS EST,METZ,84.7122807,291,6,58,15.44770115,3.063216374,,53,22.59716981,4.313567251,,0.208333333,0.208333333,0.1875,0.25,0.104166667,0.041666667,29,4.313567251,16,4,2019-02,20.83333333,20.83333333,18.75,25,10.41666667,4.166666667
2019,2,PARIS LYON,NICE VILLE,356.5886076,163,5,20,26.12166667,2.975949367,,14,95.0452381,9.75,"Travaux Aubagne, accident de personne",0.153846154,0.384615385,0.230769231,0.076923077,0.076923077,0.076923077,14,9.75,11,7,2019-02,15.38461538,38.46153846,23.07692308,7.692307692,7.692307692,7.692307692
2019,2,PARIS LYON,PERPIGNAN,306.3669065,140,1,24,25.94791667,4.137170264,,18,66.8037037,10.50611511,Accidents de personne,0.166666667,0.333333333,0.333333333,0.111111111,0.055555556,0,18,10.50611511,10,5,2019-02,16.66666667,33.33333333,33.33333333,11.11111111,5.555555556,0
2019,2,MARSEILLE ST CHARLES,LYON PART DIEU,105.495356,331,8,69,15.702657,3.431011352,,42,39.15634921,7.504282766,,0.25,0.194444444,0.361111111,0.111111111,0.055555556,0.027777778,26,7.504282766,13,8,2019-02,25,19.44444444,36.11111111,11.11111111,5.555555556,2.777777778
2019,4,PARIS NORD,ARRAS,55.41275168,310,12,65,31.86487179,6.790659955,,56,19.44107143,3.781319911,,0.290909091,0.2,0.127272727,0.236363636,0.145454545,0,27,3.781319911,9,3,2019-04,29.09090909,20,12.72727273,23.63636364,14.54545455,0
2019,4,PARIS NORD,DUNKERQUE,122,248,2,79,59.27320675,18.95210027,,39,31.58974359,5.170731707,,0.210526316,0.289473684,0.052631579,0.289473684,0.157894737,0,30,5.170731707,17,4,2019-04,21.05263158,28.94736842,5.263157895,28.94736842,15.78947368,0
2019,4,PARIS NORD,DOUAI,72.95854922,197,4,42,41.61984127,8.76597582,,38,22.31578947,3.415457686,,0.210526316,0.210526316,0.105263158,0.342105263,0.131578947,0,20,3.415457686,9,2,2019-04,21.05263158,21.05263158,10.52631579,34.21052632,13.15789474,0
2019,4,ANNECY,PARIS LYON,228.4242424,135,3,12,77.52083333,7.054671717,,19,34.02807018,5.436742424,,0.111111111,0.277777778,0.5,0.111111111,0,0,19,5.436742424,6,4,2019-04,11.11111111,27.77777778,50,11.11111111,0,0
2019,4,MULHOUSE VILLE,PARIS LYON,170.2508361,299,0,146,5.097488584,2.541192865,,19,28.16754386,0.657134894,,0.076923077,0.153846154,0.076923077,0.461538462,0.230769231,0,11,0.657134894,5,2,2019-04,7.692307692,15.38461538,7.692307692,46.15384615,23.07692308,0
2019,4,PARIS MONTPARNASSE,BREST,221.5830116,261,2,121,5.370247934,2.423101673,,14,29.03571429,2.305019305,,0.230769231,0.307692308,0.153846154,0.230769231,0,0.076923077,14,2.305019305,6,0,2019-04,23.07692308,30.76923077,15.38461538,23.07692308,0,7.692307692
2019,6,ANGOULEME,PARIS MONTPARNASSE,130.9787986,283,0,230,9.94173913,8.006654888,,67,46.27761194,12.44658422,"Ce mois ci, la destination a été marquée par les incidents suivants : 
- le 7 : sur l'ensemble des régions les conséquences du passage de la tempête Miguel (arbres sur les voies, limitations de vitesse...) (110 TGV impactés pour 10230 minutes perdues), 
- le 9 : un bagage oublié dans un TGV nécessite un arrêt exceptionnel à Massy TGV (11 TGV impactés pour 316 minutes perdues),
- le 10 : un bagage oublié en gare de Bordeaux (23 TGV impactés pour 967 minutes perdues),
- le 11 : un incident éléctrique vers Vendôme sur la Ligne à Grande Vitesse Atlantique perturbe l'ensemble des circulations TGV (127 TGV impactés pour 11356 minutes perdues) et un heurt de  chevreuil sur la Ligne à Grande Vitesse Atlantique (8 TGV impactés pour 431 minutes perdues),
- le 12 : un dérangement d'installation sur la Ligne à Grande Vitesse Atlantique (39 TGV impactés pour 1164 minutes perdues), 
- le 13 : une panne d'un OUIGO à la sortie de Paris-Montparnasse  (20 TGV impactés pour 309 minutes perdues), 
- le 14 : un heurt de cerf sur la Ligne à Grande Vitesse Atlantique (17 TGV impactés pour 630 minutes perdues), 
- le 16 : présence d'une personne aux abords des voies sur la Ligne à Grande Vitesse Atlantique (34 TGV impactés pour 1337 minutes perdues),
- le 21 : une panne d'un TGV sur la Ligne à Grande Vitesse Atlantique (17 TGV impactés pour 177 minutes perdues), 
- le 25 : une incendie aux abords des voies vers Monts (14 TGV impactés pour  655 minutes perdues), 
- le 26 : un dérangement d'installation vers St-Pierre-des-Corps dû aux fortes chaleurs (27 TGV impactés pour 450 minutes perdues),
- le 27 : un incident électrique au nord de St-Pierre-des-Corps (16 TGV pour 459 minutes perdues),
- le 28 : le heurt d'un chevreuil sur la Ligne à Grande Vitesse Atlantique (51 TGV impactés pour  2160 minutes perdues).",0.116666667,0.466666667,0.216666667,0.116666667,0.016666667,0.066666667,47,60.76241135,23,11,2019-06,11.66666667,46.66666667,21.66666667,11.66666667,1.666666667,6.666666667
2019,6,PARIS MONTPARNASSE,NANTES,133.3223443,548,2,403,8.918858561,6.469047619,,104,31.16041667,7.089713065,,0.153061224,0.285714286,0.295918367,0.224489796,0.030612245,0.010204082,77,37.67099567,34,13,2019-06,15.30612245,28.57142857,29.59183673,22.44897959,3.06122449,1.020408163
2019,6,MARSEILLE ST CHARLES,PARIS LYON,200.4052419,518,22,195,6.995128205,2.419825269,,52,44.10448718,5.437567204,"Heurt d'une personne à Paris Bercy, limitation vitesse 6909 sur LN1, dérangement vers Montanay accès LN1, heurt de personne à Maisons Alfort, Dérangement d'installation vers Macon",0.254901961,0.274509804,0.176470588,0.156862745,0.078431373,0.058823529,52,44.10448718,27,13,2019-06,25.49019608,27.45098039,17.64705882,15.68627451,7.843137255,5.882352941
2019,6,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.5045872,109,0,35,6.610952381,1.707798165,,12,33.61805556,5.505963303,,0.272727273,0.363636364,0.090909091,0.272727273,0,0,8,43.85833333,4,2,2019-06,27.27272727,36.36363636,9.090909091,27.27272727,0,0
2019,5,PARIS EST,STUTTGART,179.6013514,148,0,113,8.939380531,6.754391892,,16,27.40104167,5.999211712,,0,0.142857143,0.214285714,0.428571429,0.214285714,0,15,28.40666667,5,0,2019-05,0,14.28571429,21.42857143,42.85714286,21.42857143,0
2019,5,ANNECY,PARIS LYON,230.6043165,142,3,6,7.072222222,0.304796163,,11,42.45757576,3.967625899,"Heurt de personnes à Vianges, Heurt animal Cuy, heurt chevreuil Lacour d'arcenay, dérangement Yerres, disjonction cluny, Fort impact sur LN1 tronçon central",0.4,0.2,0.2,0.1,0.1,0,11,42.45757576,4,3,2019-05,40,20,20,10,10,0
2019,5,BARCELONA,PARIS LYON,328.8032787,61,0,21,4.119047619,-0.219125683,,7,43.70238095,10.7557377,,0.428571429,0.142857143,0.142857143,0.285714286,0,0,13,64.30151515,5,3,2019-05,42.85714286,14.28571429,14.28571429,28.57142857,0,0
2019,2,ARRAS,PARIS NORD,50.98679868,309,6,119,6.994537815,2.857260726,,86,13.97112403,4.801540154,"Irrégularité cause Matériel en hausse pour le secteur de la Radiale, avec un Parc toujours tendu en ce qui concerne  les rames Duplex. Incident phare le 02 avec le train 7515 qui s’arrête en ligne pour bruits importants sous caisse entre voitures 7 et 8 -34 trains concernés pour 1051 minutes perdues, représentant près de 1,3 %  d’irrégularité.
Pour le domaine de l’Externe, on relève la présence de migrants dans les emprises à FHS le 04 avec 4 Tgv concernés, le 06 l’incendie volontaire d’une guérite à Somain près du PN115 avec 4 Tgv concernés, et le 07 avec le Tgv 7363 qui heurte une personne à Lillers(10 Tgv concernés).",0.162162162,0.202702703,0.486486486,0.081081081,0.067567568,0,20,4.801540154,8,0,2019-02,16.21621622,20.27027027,48.64864865,8.108108108,6.756756757,0
2019,2,PARIS LYON,BELLEGARDE (AIN),162.8676471,204,0,26,22.04679487,2.511519608,,26,51.95384615,9.18129085,"Pointe neige fort trafic dans les Alpes, accident de personne",0,0.5,0.25,0.166666667,0.083333333,0,20,9.18129085,10,8,2019-02,0,50,25,16.66666667,8.333333333,0
2019,2,PARIS LYON,MULHOUSE VILLE,169.6264591,258,1,38,32.36622807,4.458171206,,35,66.4252381,9.772697795,Accidents de personne,0.114285714,0.428571429,0.2,0.2,0.028571429,0.028571429,29,9.772697795,20,11,2019-02,11.42857143,42.85714286,20,20,2.857142857,2.857142857
2019,2,BORDEAUX ST JEAN,TOURCOING,302.5714286,28,0,6,2.3,0.54702381,,1,16,0.964285714,,1,0,0,0,0,0,1,0.964285714,0,0,2019-02,100,0,0,0,0,0
2019,1,ANGOULEME,PARIS MONTPARNASSE,125,310,12,153,7.662200436,3.967729306,,38,46.40964912,7.350559284,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
 - le 9 : un choc anormal immobilise un train OUIGO sur la ligne à grande vitesse Atlantique (53 TGV impactés pour 3007 minutes perdues) et le heurt d'un sanglier sur la ligne à grande vitesse Atlantique (25 TGV pour 1 42 minutes perdues), 
- le 14 : un dérangement de signalisation à St-Pierre-des-Coprs (10 TGV impactés pour 173' perdues),
- le 15 : une suspicion de fuite de matières dangereuses sur un train FRET vers St-Pierre-des-Corps (10 TGV impactés pour 334' perdues),
- le 17 : un bagage abandonné dans un TGV en gare de Paris-Montparnasse (9 TGV impactés pour 287' perdues),
- les 22 et 23  : les épisodes neigeux sur toute la France (83 TGV pour 1068'perdues),
- le 24 : le heurt d'un chevreuil sur la ligne à grande vitesse Atlantique (68 TGV impactés pour 3628' perdues), 
- le 29 : la tempête Gabriel (18 TGV impactés pour 482 minutes perdues), 
- le 30 : les épisodes neigeux en Ile-de-France (33 TGV impactés pour 772' minutes perdues),
- le 31 : une rupture caténaire à l'entrée de Paris-Montparnasse entraine une interruption totale des circulations (128 TGV pour 12028' perdues).",0.378378378,0.189189189,0.216216216,0.162162162,0.027027027,0.027027027,26,7.350559284,17,6,2019-01,37.83783784,18.91891892,21.62162162,16.21621622,2.702702703,2.702702703
2019,1,LYON PART DIEU,RENNES,238.5106383,94,0,56,9.182440476,5.57429078,,14,36.21785714,6.873404255,,0.428571429,0,0.071428571,0.428571429,0,0.071428571,14,6.873404255,8,2,2019-01,42.85714286,0,7.142857143,42.85714286,0,7.142857143
2019,1,PERPIGNAN,PARIS LYON,303.8076923,159,3,38,8.560087719,2.163675214,,15,54.12,4.664102564,Neiges,0.666666667,0.2,0.066666667,0.066666667,0,0,15,4.664102564,10,5,2019-01,66.66666667,20,6.666666667,6.666666667,0,0
2018,12,RENNES,PARIS MONTPARNASSE,99.94932432,596,4,235,7.672340426,3.109515766,,156,15.96356838,5.511486486,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
-le 2 : un dérangement sur un  passage à niveau à Bruz (4 TGV impactés pour 112 minutes perdues). 
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues), 
- le 6 : un dérangement d'installation vers Connerré nécessitant une limitation de vitesse (17 TGV impactés pour 193 minutes perdues), 
- le 14 : un incident caténaire à Vannes (9 TGV impactés pour 199 minutes perdues),
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues),
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues),
- le 27 : un heurt d'animal entre Redon et Rennes (3 TGV impactés pour 230 minutes perdues).",0.155963303,0.357798165,0.201834862,0.201834862,0.018348624,0.064220183,44,5.511486486,15,4,2018-12,15.59633028,35.77981651,20.18348624,20.18348624,1.834862385,6.422018349
2018,12,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.0847458,118,0,13,9.933333333,0.623870056,,17,21.80490196,4.714548023,,0.235294118,0.058823529,0.352941176,0.235294118,0.117647059,0,10,4.714548023,4,1,2018-12,23.52941176,5.882352941,35.29411765,23.52941176,11.76470588,0
2018,12,NICE VILLE,PARIS LYON,354.3442623,186,3,39,9.10982906,1.986612022,,27,36.36296296,6.101092896,,0.37037037,0.148148148,0.148148148,0.148148148,0.148148148,0.037037037,27,6.101092896,12,3,2018-12,37.03703704,14.81481481,14.81481481,14.81481481,14.81481481,3.703703704
2018,12,ZURICH,PARIS LYON,243.3742667,125,0,44,1.512878788,1.044666667,,12,44.72361111,5.296933333,,0.666666667,0.083333333,0.083333333,0.083333333,0.083333333,0,12,5.296933333,6,3,2018-12,66.66666667,8.333333333,8.333333333,8.333333333,8.333333333,0
2019,4,PARIS LYON,GENEVE,179.5351254,187,1,20,10.0425,0.786290323,,11,20.37424242,2.703315412,,0.1,0,0.5,0.2,0.2,0,5,2.703315412,2,0,2019-04,10,0,50,20,20,0
2018,10,METZ,PARIS EST,85.87540984,307,2,142,6.988497653,3.27284153,,71,19.16502347,5.048087432,"01/10 : 2881→Malaise voyageur à Roissy (6’)
02/10 : 2865→LTV à Woippy (9’) + Retard Lux (21’) et 2676→ Choc anormal à Lagny (6’)
03/10 : 2855→ Malaise voyageur à Bondy (17’) + 2853→ Restriction vitesse à Metz (7’) et malaise voyageur à Bondy (11’) + 2865→Détresse matériel roulant à Bettembourg (21’) 
04/10 : Retard autre réseau→ 2891(20‘) et 2881(69‘) + 2676→ Accident de personne à Bondy (32’)
05/10 : 2877→ Dérangement installation à PE (10’) + 2853→ Dérangement installation à Marles en Brie (9’) + 2865→ Accident de personne à Gagny (58’) +2650 →Zone en non libération (10‘) + Retard autre réseau →2855 (7‘) +2865 (14‘)
06/10 : Retard autre réseau→ 2865 (7’) + 2869 (7’) et Pb de porte à Metz→2672 (10‘)
07/10 : 2893→Pb accroche à Metz (6‘) + 2877→ Incident porte à SG (7‘)
08/10 : 2869→ Retard autre réseau (8’)
09/10 : 2855→ Retard autre réseau (6’)
10/10 : Dérangement installation à Woippy (9’) → 2855(6‘) + 2853 (14‘) + 2869→ Difficulté de réception à Ebange (9’) + 2660→ Pb de porte à Meuse (26’) +2865→ Intervention avec coupure fibre optique à Woippy (9‘) + 2853→ Retard sur un autre réseau (16’) + 2881→ Bagage abandonné SG (6‘)
11/10 : Retard sur un autre réseau →2891 (8‘) +2881 (13‘) +2853 (15‘) + 2869→ Obstacle sur les voies à THL (38’)
12/10 : Retard sur un autre réseau→ 2891(10’) + 2865(34’) + 2877 (8’) + 2865→ Personne dans les voies à Rosa Parks (12‘) + 2855→ Alerte radio suite choc anormal à Noisy (6’) + 2660→ Pb de réception (8‘)
14/10 : 2893→Pb d’accroche à MZ (8’) + 2869→ Retard autre réseau (18’) + 2877→ Absence signalisation du train (23’)
15/10 : 2891→ Colis abandonné (6’) + 2881→ Retard autre réseau (10’)
16/10 : Retards autre réseau→ 2881(7‘) + 2869 (6‘) + 2865 (17‘) 
17/10 : Accident de personne à Noisy→ 2891(58‘) + 2881(139‘) + Retards autre réseau→ 2891(10’) + 2853 (10’) + 2855 (16’) 
18/10 : Décontrôle aiguille→ 2853 (19‘) + 2650 (10‘)
19/10 : 2877→ Malaise voyageur (8‘) + retard autre réseau (27’) et 2660→ Attente correspondance à MZ (7’)
22/10 : Retard autre réseau→ 2869 (19‘) + 2865 (6‘) et 2869→ Franchissement signal fermé (23‘) et 2853→ Incident porte (6‘) et 2650→ Dépannage au départ (6‘)
23/10 : Retard autre réseau→ 2881(12’) + 2869 (7’) + 2855 (7’)
24/10 : Retard autre réseau→ 2853 (9’) + 2865 (6’) + 2881 (9’)
25/10 : Retard autre réseau→ 2881 (27’)
26/10 : 2865→Obstacle sur les voies à MZ (6’)
28/10 : Décontrôle aiguille→ 2893 (9’) +2865 (14’)
29/10 : 2881→ Retard sur un autre réseau (6’)
30/10 : 2869→ Retard sur un autre réseau (17’) + Dérangement radio sol-train→ 2855 (17’) + 2853 (18’)
31/10 : 2891→ Colis suspect à Woippy (10’) + 2881→ Retard sur un autre réseau (7’) + 2877→Attente correspondance (18’)",0.169491525,0.203389831,0.372881356,0.152542373,0.084745763,0.016949153,28,5.048087432,11,5,2018-10,16.94915254,20.33898305,37.28813559,15.25423729,8.474576271,1.694915254
2018,10,STRASBOURG,PARIS EST,112.6165254,472,0,238,8.112605042,4.160911017,,71,26.14037559,4.986723164,,0.166666667,0.090909091,0.181818182,0.333333333,0.03030303,0.196969697,42,4.986723164,20,6,2018-10,16.66666667,9.090909091,18.18181818,33.33333333,3.03030303,19.6969697
2018,10,NANTES,STRASBOURG,306.5945946,37,0,15,8.452222222,3.489189189,,8,32.33125,8.773873874,"01/10 : 5478→Dérangement sémaphore à Doyen (15‘)
06/10 : 5478→Espacement suite soin matériel roulant (7’)
08/10 : 5478→Heurt d’animal (40’)
10/10 : 5478→LTV inopinée à Montfort (15’)
16/10 : 5478→Restitution tardive de travaux entre Nantes et Vertou (17’)
17/10 : 5478→Heurt animal (79’)
19/10 : 5478→Dérangement sémaphore (19’) + signal d’alarme (7’)
24/10 : 5478→Vitesse limitée entre Montfort et Connérré (20’)
29/10 : 5478→Non ouverture de signal (15’) + incident sémaphore (6’) + signal d’alarme à Rouen (6’) 
31/10 : 5478→Défaut d’alimentation à Rouvray (17’)",0.125,0.5,0.25,0.125,0,0,8,8.773873874,4,1,2018-10,12.5,50,25,12.5,0,0
2018,10,ARRAS,PARIS NORD,51.66871166,330,4,123,7.070189702,2.881850716,,71,19.09882629,4.792791411,"l’incident caténaire de Fresnoy ce jeudi 11  en début d’après-midi a perturbé fortement le plan de transport, avec  un pendule qui casse et la  caténaire qui se détend sur  1500 mètres. Cet incident a concerné 57 TGV Voyages pour 2439 minutes perdues (147 trains et 3848 min au total), et un coût de 1,5 point  pour la régularité composite mensuelle.
L’autre évènement phare du mois s’est déroulé le dernier dimanche avec le heurt d’un sanglier par le TGV 7187 à Fresnoy, un incident très coûteux en régularité car il a touché 32 Tgv Voyages pour 2036 minutes perdues,  et en totalité 67 trains pour 3529 minutes. Le prix en matière de régularité composite pour ce heurt d’animal précité correspond aussi à 1,5 point.
le « Matériel » pointe avec 3,3% . La répartition est de l’ordre de deux points pour le secteur des « soin engin » ou incidents techniques, et d’un point pour les mises à quai tardives essentiellement à Paris Nord en lien avec la tension Parc toujours d’actualité.",0.1,0.316666667,0.416666667,0.133333333,0.033333333,0,25,4.792791411,6,5,2018-10,10,31.66666667,41.66666667,13.33333333,3.333333333,0
